EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
82.308,31.753,52.071,67.114,53.440,43.821,46.659,48.144,0.008,0.961,-0.183,-4.150,-2.380,3.998,60.000,233105.000,1.000
83.285,48.254,59.764,67.757,55.682,48.267,45.553,54.653,0.001,0.972,-0.182,-3.235,-2.289,4.028,60.000,233106.000,1.000
82.604,58.706,61.297,64.560,54.360,48.099,42.092,56.449,-0.001,0.984,-0.180,-2.502,-2.167,3.876,60.000,233107.000,1.000
87.025,56.320,60.344,68.828,57.541,49.486,47.779,57.866,0.001,0.992,-0.180,-1.892,-2.136,3.662,60.000,233108.000,1.000
95.814,51.249,63.155,80.109,66.162,55.304,60.937,62.875,0.002,0.992,-0.184,-1.526,-2.075,3.540,60.000,233109.000,1.000
99.549,54.736,68.284,85.808,71.268,59.890,67.555,68.600,0.005,0.990,-0.189,-1.099,-1.770,3.265,60.000,233110.000,1.000
91.769,62.687,67.710,78.292,65.599,56.400,59.540,68.690,0.001,0.992,-0.189,-0.488,-1.495,3.082,60.000,233111.000,1.000
78.481,62.340,58.687,66.421,54.346,47.324,46.167,62.575,-0.004,0.992,-0.188,0.092,-1.160,2.838,60.000,233112.000,1.000
71.781,51.823,49.262,64.896,49.508,42.715,42.293,57.195,-0.006,0.990,-0.183,0.549,-1.129,2.411,60.000,233113.000,1.000
75.463,44.488,48.993,75.262,54.903,47.677,49.162,58.375,-0.003,0.990,-0.184,0.946,-1.221,2.014,60.000,233114.000,1.000
82.041,51.882,57.519,84.949,62.542,56.471,54.595,64.133,0.000,0.991,-0.189,1.343,-1.007,1.404,60.000,233115.000,1.000
84.281,68.282,65.972,85.278,64.613,60.784,51.362,68.524,0.002,0.988,-0.198,1.678,-0.824,0.824,60.000,233116.000,1.000
83.675,76.849,67.652,81.906,62.920,59.503,46.490,69.033,0.007,0.977,-0.202,2.380,-0.610,0.244,60.000,233117.000,1.000
84.804,69.659,63.855,83.704,63.245,57.193,48.877,67.545,0.011,0.962,-0.208,3.143,-0.336,-0.397,60.000,233118.000,1.000
86.115,56.387,59.331,87.905,64.719,55.602,54.375,65.449,0.015,0.952,-0.208,4.242,0.183,-0.977,60.000,233119.000,1.000
81.080,50.462,54.784,83.134,60.033,50.817,50.239,60.681,0.016,0.951,-0.214,5.371,0.610,-1.587,60.000,233120.000,1.000
68.082,51.575,46.828,66.139,46.407,39.891,33.237,51.094,0.019,0.961,-0.216,6.775,0.946,-2.075,60.000,233121.000,1.000
55.303,48.714,35.499,49.196,32.153,27.605,16.431,39.659,0.019,0.976,-0.219,7.874,1.556,-2.808,60.000,233122.000,1.000
52.277,38.334,27.431,46.482,28.312,22.739,13.997,33.061,0.019,0.991,-0.219,8.820,2.136,-3.418,60.000,233123.000,1.000
57.702,30.669,28.150,55.928,34.907,27.247,23.271,33.895,0.015,0.996,-0.222,9.308,2.502,-3.967,60.000,233124.000,1.000
60.670,35.362,34.080,61.638,40.707,33.276,28.603,37.186,0.013,0.995,-0.225,9.766,3.113,-4.517,60.000,233125.000,1.000
54.766,47.149,36.293,54.688,37.652,32.946,22.189,36.657,0.008,0.990,-0.228,10.376,3.510,-4.974,60.000,233126.000,1.000
45.532,51.548,31.032,43.773,30.155,27.511,13.196,32.040,0.002,0.988,-0.227,11.108,3.998,-5.615,60.000,233127.000,1.000
41.469,43.241,23.130,41.579,27.170,23.887,13.253,27.929,-0.007,0.989,-0.229,11.902,4.425,-6.317,60.000,233128.000,1.000
41.891,32.494,18.572,46.656,28.942,24.144,19.264,26.591,-0.017,0.992,-0.233,12.543,4.547,-6.989,60.000,233129.000,1.000
38.084,30.418,16.289,45.717,26.545,22.308,17.274,24.540,-0.020,0.992,-0.237,12.848,4.608,-7.782,60.000,233130.000,1.000
25.733,33.538,10.194,32.577,14.639,12.913,1.992,17.491,-0.022,0.996,-0.238,13.489,4.669,-8.392,60.000,233131.000,1.000
11.708,29.378,-1.318,17.400,-0.095,-0.327,-14.829,7.029,-0.025,1.002,-0.235,13.763,4.669,-9.003,60.000,233132.000,1.000
5.466,14.680,-12.057,13.307,-7.041,-8.404,-19.303,-0.574,-0.028,1.006,-0.239,13.947,4.608,-9.857,60.000,233133.000,1.000
6.224,0.627,-16.141,18.454,-5.676,-8.699,-13.766,-2.440,-0.027,1.008,-0.241,13.947,4.547,-10.406,60.000,233134.000,1.000
3.839,-1.895,-16.146,18.454,-5.952,-8.127,-13.147,-2.926,-0.029,1.008,-0.245,13.977,4.608,-11.078,60.000,233135.000,1.000
-7.443,3.192,-19.722,6.188,-14.300,-13.328,-24.100,-7.605,-0.029,1.007,-0.244,13.763,4.822,-11.658,60.000,233136.000,1.000
-21.436,2.492,-29.411,-8.479,-24.900,-21.754,-36.005,-15.787,-0.029,1.008,-0.246,13.672,4.944,-12.054,60.000,233137.000,1.000
-28.893,-8.813,-39.578,-12.489,-28.282,-25.888,-36.340,-21.822,-0.029,1.009,-0.245,13.611,4.944,-12.512,60.000,233138.000,1.000
-30.237,-20.704,-44.342,-7.491,-24.945,-24.262,-28.648,-22.975,-0.029,1.010,-0.250,13.458,5.005,-12.909,60.000,233139.000,1.000
-34.903,-22.749,-45.839,-7.456,-25.222,-24.086,-28.182,-23.216,-0.026,1.005,-0.250,13.275,5.188,-13.123,60.000,233140.000,1.000
-48.401,-19.377,-51.666,-19.666,-35.740,-32.074,-41.526,-28.089,-0.029,0.996,-0.254,13.062,5.280,-13.306,60.000,233141.000,1.000
-64.527,-24.221,-64.571,-35.000,-50.641,-45.596,-57.904,-37.457,-0.032,0.988,-0.258,13.000,5.554,-13.397,60.000,233142.000,1.000
-73.251,-40.777,-78.117,-40.447,-59.115,-55.652,-63.489,-45.656,-0.037,0.981,-0.255,13.092,5.676,-13.489,60.000,233143.000,1.000
-73.481,-56.290,-84.403,-36.421,-59.019,-57.870,-59.191,-48.765,-0.039,0.975,-0.258,13.153,5.737,-13.519,60.000,233144.000,1.000
-73.537,-58.114,-83.816,-35.423,-58.570,-57.206,-58.178,-49.292,-0.042,0.968,-0.260,13.153,5.768,-13.489,60.000,233145.000,1.000
-79.287,-50.376,-83.889,-44.319,-64.254,-60.239,-66.977,-52.124,-0.047,0.958,-0.265,13.062,5.798,-13.275,60.000,233146.000,1.000
-86.382,-47.978,-88.878,-54.645,-71.739,-65.828,-76.307,-57.361,-0.052,0.943,-0.267,13.489,5.737,-13.123,60.000,233147.000,1.000
-87.405,-56.585,-94.823,-54.813,-72.693,-67.474,-74.712,-60.446,-0.062,0.936,-0.265,13.824,5.829,-13.123,60.000,233148.000,1.000
-83.945,-66.160,-96.887,-47.739,-68.029,-63.997,-66.130,-59.757,-0.063,0.922,-0.274,14.069,5.493,-13.031,60.000,233149.000,1.000
-85.586,-65.856,-97.474,-48.194,-67.944,-62.508,-65.808,-60.131,-0.067,0.913,-0.278,14.618,5.280,-12.787,60.000,233150.000,1.000
-96.455,-59.225,-103.022,-62.485,-77.988,-68.939,-79.476,-66.581,-0.065,0.910,-0.286,15.381,5.035,-12.848,60.000,233151.000,1.000
-108.732,-59.315,-114.476,-79.126,-90.983,-79.740,-95.065,-77.197,-0.062,0.915,-0.289,16.083,5.005,-12.756,60.000,233152.000,1.000
-112.554,-70.439,-124.868,-83.559,-96.125,-86.260,-98.662,-85.068,-0.060,0.926,-0.292,16.846,4.791,-12.695,60.000,233153.000,1.000
-108.610,-81.593,-127.461,-76.586,-92.812,-85.806,-92.841,-86.574,-0.056,0.938,-0.294,17.517,4.761,-12.604,60.000,233154.000,1.000
-106.709,-81.359,-124.198,-72.291,-90.926,-84.835,-92.648,-85.479,-0.054,0.949,-0.294,18.005,4.852,-12.512,60.000,233155.000,1.000
-112.508,-73.808,-123.126,-78.878,-97.269,-89.894,-104.672,-87.559,-0.052,0.962,-0.299,18.158,4.944,-12.268,60.000,233156.000,1.000
-120.144,-72.948,-127.831,-88.264,-106.377,-98.417,-117.701,-92.844,-0.048,0.977,-0.302,18.219,5.127,-11.871,60.000,233157.000,1.000
-120.736,-83.328,-133.229,-88.379,-108.325,-102.128,-117.943,-96.044,-0.048,0.986,-0.302,18.127,5.249,-11.505,60.000,233158.000,1.000
-114.806,-93.463,-133.162,-80.630,-102.533,-98.248,-107.756,-94.193,-0.045,0.991,-0.303,17.883,5.463,-11.017,60.000,233159.000,1.000
-111.476,-91.388,-129.119,-77.933,-98.495,-93.244,-102.163,-90.821,-0.051,0.999,-0.302,17.609,5.646,-10.437,60.000,233160.000,1.000
-116.007,-81.225,-128.326,-86.424,-102.840,-94.296,-108.459,-91.247,-0.052,1.006,-0.302,17.090,5.707,-10.162,60.000,233161.000,1.000
-122.911,-77.701,-133.886,-96.620,-110.574,-100.002,-116.977,-95.562,-0.054,1.010,-0.302,16.602,5.554,-9.674,60.000,233162.000,1.000
-123.813,-86.042,-140.436,-96.381,-112.264,-102.757,-115.162,-98.746,-0.057,1.014,-0.299,15.991,5.646,-9.094,60.000,233163.000,1.000
-118.936,-94.929,-141.233,-87.660,-107.044,-99.363,-105.134,-97.584,-0.063,1.012,-0.290,15.167,5.463,-8.728,60.000,233164.000,1.000
-116.276,-92.040,-136.835,-83.685,-103.313,-94.955,-100.324,-94.725,-0.073,1.004,-0.288,14.099,5.310,-8.270,60.000,233165.000,1.000
-119.856,-80.689,-133.615,-90.479,-106.322,-95.008,-106.059,-94.418,-0.081,0.990,-0.288,13.153,5.066,-8.026,60.000,233166.000,1.000
-123.788,-75.028,-134.631,-98.384,-110.414,-97.205,-111.585,-96.156,-0.088,0.978,-0.287,12.451,4.547,-8.026,60.000,233167.000,1.000
-120.591,-80.644,-135.670,-95.367,-107.023,-94.829,-105.043,-95.351,-0.090,0.964,-0.291,11.658,4.120,-8.209,60.000,233168.000,1.000
-112.010,-87.017,-131.673,-83.763,-97.144,-86.648,-90.568,-90.076,-0.089,0.953,-0.294,11.292,3.601,-8.240,60.000,233169.000,1.000
-107.002,-82.185,-124.348,-77.255,-90.659,-79.314,-83.381,-84.277,-0.089,0.945,-0.297,10.925,3.143,-8.270,60.000,233170.000,1.000
-109.585,-69.680,-120.334,-82.168,-93.329,-78.975,-89.459,-82.831,-0.088,0.936,-0.304,10.712,2.625,-8.392,60.000,233171.000,1.000
-113.321,-64.228,-122.319,-88.922,-99.222,-83.420,-97.756,-85.190,-0.086,0.927,-0.305,10.437,2.228,-8.545,60.000,233172.000,1.000
-109.973,-71.641,-125.195,-85.398,-98.831,-85.226,-95.490,-86.236,-0.083,0.919,-0.312,10.437,1.678,-8.606,60.000,233173.000,1.000
-100.774,-80.732,-122.861,-73.788,-91.911,-81.759,-85.561,-83.285,-0.079,0.909,-0.315,10.681,1.251,-8.484,60.000,233174.000,1.000
-95.096,-78.822,-116.718,-67.896,-87.643,-78.510,-82.285,-79.806,-0.076,0.915,-0.315,11.078,1.038,-8.453,60.000,233175.000,1.000
-97.980,-69.110,-113.898,-74.435,-91.744,-80.968,-91.256,-80.647,-0.072,0.924,-0.321,11.353,0.702,-8.392,60.000,233176.000,1.000
-103.169,-65.551,-117.195,-83.638,-98.131,-86.271,-101.066,-85.056,-0.068,0.936,-0.319,11.505,0.275,-8.331,60.000,233177.000,1.000
-101.311,-72.649,-120.687,-82.217,-96.846,-86.513,-98.501,-87.222,-0.065,0.947,-0.324,11.505,0.244,-8.240,60.000,233178.000,1.000
-92.296,-78.491,-117.345,-71.050,-87.453,-79.299,-86.369,-83.780,-0.063,0.957,-0.323,11.444,0.183,-8.209,60.000,233179.000,1.000
-84.791,-70.893,-108.212,-63.289,-79.414,-70.977,-79.292,-77.935,-0.063,0.967,-0.324,11.322,0.092,-7.996,60.000,233180.000,1.000
-83.952,-54.581,-100.765,-65.828,-79.096,-68.130,-83.398,-74.677,-0.064,0.976,-0.324,11.230,0.122,-7.904,60.000,233181.000,1.000
-84.462,-45.428,-98.815,-69.891,-81.330,-68.891,-88.081,-73.900,-0.064,0.984,-0.324,10.925,0.092,-7.904,60.000,233182.000,1.000
-78.312,-49.247,-97.706,-63.661,-76.992,-65.898,-81.093,-70.916,-0.069,0.994,-0.321,10.529,0.122,-7.996,60.000,233183.000,1.000
-66.577,-54.396,-91.466,-49.501,-66.178,-56.958,-66.104,-63.683,-0.069,1.002,-0.316,10.132,-0.122,-7.935,60.000,233184.000,1.000
-58.727,-48.401,-81.915,-41.579,-58.704,-48.688,-58.388,-56.580,-0.069,1.007,-0.315,9.888,-0.275,-7.904,60.000,233185.000,1.000
-59.898,-35.252,-76.621,-46.502,-60.824,-47.769,-64.181,-54.960,-0.067,1.013,-0.310,9.125,-0.427,-7.782,60.000,233186.000,1.000
-63.784,-29.638,-78.518,-54.025,-66.533,-51.903,-72.157,-57.873,-0.066,1.021,-0.311,7.904,-0.549,-7.812,60.000,233187.000,1.000
-61.325,-36.623,-81.875,-51.258,-65.855,-53.214,-69.122,-59.349,-0.063,1.019,-0.311,7.080,-0.641,-7.660,60.000,233188.000,1.000
-52.957,-44.681,-79.956,-40.395,-58.475,-49.147,-58.161,-56.325,-0.064,1.016,-0.308,6.317,-0.519,-7.385,60.000,233189.000,1.000
-47.188,-41.227,-73.470,-35.118,-53.521,-45.363,-53.828,-52.054,-0.060,1.009,-0.305,5.676,-0.580,-7.263,60.000,233190.000,1.000
-47.859,-29.223,-68.545,-40.999,-56.066,-46.900,-61.318,-50.789,-0.060,1.002,-0.303,4.974,-0.366,-7.019,60.000,233191.000,1.000
-48.000,-22.129,-67.373,-47.025,-59.355,-50.169,-68.656,-51.386,-0.059,0.998,-0.305,4.364,-0.244,-6.744,60.000,233192.000,1.000
-38.775,-24.227,-64.467,-39.865,-53.450,-46.849,-62.499,-48.436,-0.056,0.991,-0.302,3.723,-0.122,-6.622,60.000,233193.000,1.000
-21.809,-24.171,-54.263,-21.964,-38.860,-34.969,-46.134,-39.725,-0.057,0.980,-0.300,3.174,0.122,-6.378,60.000,233194.000,1.000
-8.420,-11.624,-40.100,-9.130,-26.903,-22.607,-35.503,-30.206,-0.056,0.964,-0.298,2.808,0.397,-5.981,60.000,233195.000,1.000
-6.022,6.410,-31.481,-10.365,-25.723,-18.392,-38.407,-26.452,-0.057,0.951,-0.297,2.838,0.671,-5.585,60.000,233196.000,1.000
-9.488,13.330,-32.439,-16.999,-30.431,-21.063,-44.981,-28.605,-0.061,0.939,-0.293,2.869,0.885,-5.280,60.000,233197.000,1.000
-9.095,4.615,-36.777,-15.705,-30.683,-22.378,-42.312,-30.727,-0.061,0.929,-0.298,3.235,1.129,-5.157,60.000,233198.000,1.000
-3.896,-6.565,-36.652,-7.017,-25.103,-19.142,-32.733,-28.934,-0.061,0.928,-0.294,3.662,1.404,-4.944,60.000,233199.000,1.000
-2.219,-7.509,-32.777,-3.848,-22.668,-17.458,-30.345,-26.215,-0.061,0.930,-0.291,4.089,1.434,-4.822,60.000,233200.000,1.000
-9.021,-2.506,-32.372,-12.514,-29.335,-23.385,-40.654,-27.461,-0.059,0.928,-0.293,4.364,1.648,-4.578,60.000,233201.000,1.000
-17.989,-5.295,-38.057,-22.990,-38.742,-33.332,-51.814,-31.849,-0.062,0.930,-0.291,4.791,1.862,-4.547,60.000,233202.000,1.000
-19.701,-18.691,-43.543,-22.317,-40.342,-37.951,-50.214,-33.632,-0.068,0.929,-0.287,5.127,2.106,-4.517,60.000,233203.000,1.000
-14.369,-29.244,-41.954,-12.521,-33.627,-34.134,-38.999,-30.172,-0.072,0.930,-0.288,5.554,2.167,-4.517,60.000,233204.000,1.000
-11.142,-24.271,-34.930,-7.775,-28.437,-28.503,-33.567,-25.573,-0.075,0.934,-0.288,5.981,2.197,-4.547,60.000,233205.000,1.000
-15.277,-9.291,-30.364,-14.777,-31.380,-28.291,-40.420,-25.048,-0.077,0.938,-0.285,6.226,2.380,-4.669,60.000,233206.000,1.000
-21.180,-2.284,-32.114,-23.591,-37.306,-32.300,-48.643,-27.941,-0.079,0.947,-0.285,6.439,2.289,-4.700,60.000,233207.000,1.000
-20.592,-10.678,-35.317,-21.574,-36.898,-33.337,-45.258,-28.757,-0.082,0.955,-0.284,6.531,2.289,-4.913,60.000,233208.000,1.000
-14.510,-21.699,-33.560,-11.260,-29.718,-28.426,-33.169,-24.948,-0.082,0.962,-0.287,6.592,2.075,-5.157,60.000,233209.000,1.000
-12.314,-20.253,-28.090,-7.133,-24.907,-23.023,-27.149,-20.804,-0.080,0.965,-0.287,6.439,2.075,-5.432,60.000,233210.000,1.000
-18.753,-9.346,-25.808,-15.038,-28.151,-23.067,-33.139,-21.363,-0.075,0.970,-0.285,6.287,1.953,-5.951,60.000,233211.000,1.000
-26.537,-4.316,-28.704,-23.102,-32.926,-25.843,-39.482,-24.720,-0.073,0.970,-0.287,6.195,2.014,-6.165,60.000,233212.000,1.000
-25.641,-10.757,-30.496,-17.983,-29.228,-23.536,-32.946,-24.220,-0.070,0.975,-0.287,6.104,2.258,-6.378,60.000,233213.000,1.000
-16.944,-17.641,-25.566,-4.055,-18.024,-14.887,-17.491,-17.652,-0.068,0.979,-0.283,6.042,2.533,-6.592,60.000,233214.000,1.000
-11.289,-13.715,-17.323,1.690,-10.737,-7.888,-9.373,-10.561,-0.065,0.982,-0.284,5.829,2.777,-6.866,60.000,233215.000,1.000
-15.339,-3.350,-14.217,-8.008,-14.124,-9.231,-15.226,-9.214,-0.064,0.988,-0.283,5.707,3.082,-7.080,60.000,233216.000,1.000
-23.269,0.201,-18.447,-21.033,-21.094,-14.878,-23.151,-12.297,-0.061,0.986,-0.285,5.371,3.387,-7.111,60.000,233217.000,1.000
-25.250,-6.164,-22.746,-21.746,-20.153,-15.059,-18.965,-12.613,-0.058,0.977,-0.287,5.005,3.693,-6.989,60.000,233218.000,1.000
-20.999,-11.238,-20.117,-11.672,-10.965,-7.257,-5.506,-7.178,-0.059,0.962,-0.289,5.005,4.150,-6.744,60.000,233219.000,1.000
-19.177,-5.105,-12.793,-6.462,-4.178,1.017,1.924,-1.238,-0.063,0.948,-0.289,5.096,4.395,-6.287,60.000,233220.000,1.000
-23.693,7.174,-8.124,-12.952,-5.867,3.117,-2.389,-0.222,-0.069,0.939,-0.289,5.280,4.639,-5.890,60.000,233221.000,1.000
-27.346,11.630,-8.269,-19.372,-9.162,1.878,-6.545,-2.011,-0.077,0.932,-0.283,5.798,4.791,-5.402,60.000,233222.000,1.000
-22.029,3.907,-7.872,-12.441,-4.420,4.722,1.831,-0.395,-0.084,0.926,-0.281,6.256,4.791,-5.066,60.000,233223.000,1.000
-10.791,-4.193,-2.084,3.304,6.982,12.966,17.777,6.148,-0.091,0.920,-0.279,6.836,4.822,-4.761,60.000,233224.000,1.000
-4.712,-0.065,6.260,10.959,14.272,19.935,25.418,12.568,-0.091,0.923,-0.281,7.446,4.608,-4.700,60.000,233225.000,1.000
-8.337,13.310,10.484,4.436,12.224,20.590,19.984,14.646,-0.090,0.929,-0.280,8.057,4.425,-4.425,60.000,233226.000,1.000
-13.046,22.718,10.168,-1.678,9.130,19.499,15.023,15.593,-0.091,0.936,-0.280,8.392,4.211,-4.059,60.000,233227.000,1.000
-8.133,23.179,12.664,9.393,15.864,24.973,23.925,21.837,-0.094,0.944,-0.283,8.606,3.998,-3.723,60.000,233228.000,1.000
4.185,23.009,22.142,31.915,29.755,36.384,40.298,32.402,-0.094,0.950,-0.283,8.820,3.784,-3.204,60.000,233229.000,1.000
10.563,29.500,31.740,42.385,36.249,43.012,45.049,37.567,-0.095,0.958,-0.286,8.789,3.510,-2.899,60.000,233230.000,1.000
3.262,36.231,31.021,30.075,27.316,37.151,31.451,30.626,-0.092,0.965,-0.287,8.545,3.326,-2.563,60.000,233231.000,1.000
-11.241,29.942,18.260,8.723,11.113,23.493,13.728,16.243,-0.089,0.966,-0.289,8.240,3.082,-2.197,60.000,233232.000,1.000
-21.834,9.075,2.095,-4.925,0.776,12.981,8.270,4.495,-0.086,0.962,-0.295,8.057,3.082,-1.801,60.000,233233.000,1.000
-25.507,-10.331,-7.404,-10.414,-0.550,10.631,14.142,0.575,-0.087,0.953,-0.296,7.843,3.113,-1.282,60.000,233234.000,1.000
-27.240,-11.597,-7.710,-17.390,0.343,12.363,17.953,2.250,-0.091,0.943,-0.294,7.843,2.899,-1.007,60.000,233235.000,1.000
-30.019,2.674,-4.041,-28.500,-1.437,12.647,13.936,4.807,-0.093,0.941,-0.297,8.118,2.655,-0.763,60.000,233236.000,1.000
-29.815,14.110,-1.354,-34.296,-2.023,12.161,11.412,6.882,-0.094,0.945,-0.296,8.392,2.380,-0.854,60.000,233237.000,1.000
-22.208,11.997,1.587,-25.714,4.653,15.836,20.380,11.057,-0.094,0.947,-0.294,8.606,1.953,-0.641,60.000,233238.000,1.000
-10.932,5.336,8.266,-7.956,16.309,24.239,35.728,18.591,-0.097,0.948,-0.295,8.667,1.678,-0.580,60.000,233239.000,1.000
-5.180,7.624,17.016,3.943,23.249,30.905,42.582,25.959,-0.100,0.948,-0.296,8.789,1.312,-0.580,60.000,233240.000,1.000
-8.060,16.992,21.821,3.499,20.747,30.459,36.186,28.895,-0.101,0.945,-0.299,8.850,0.916,-0.702,60.000,233241.000,1.000
-12.120,20.077,20.630,0.228,15.850,26.300,28.713,28.278,-0.100,0.942,-0.302,9.003,0.397,-0.916,60.000,233242.000,1.000
-8.880,12.698,18.956,5.723,18.396,26.526,33.061,29.113,-0.096,0.941,-0.302,9.247,-0.031,-1.099,60.000,233243.000,1.000
0.082,6.868,22.934,17.439,27.975,33.266,45.584,33.698,-0.091,0.942,-0.302,9.460,-0.305,-1.373,60.000,233244.000,1.000
5.675,14.379,31.245,22.563,34.759,40.078,51.480,38.511,-0.087,0.942,-0.304,9.583,-0.580,-1.556,60.000,233245.000,1.000
4.089,30.274,37.233,16.696,33.256,41.061,45.550,39.485,-0.083,0.947,-0.306,9.705,-0.885,-1.740,60.000,233246.000,1.000
2.276,39.029,38.303,11.223,30.008,39.121,39.691,38.289,-0.080,0.948,-0.309,9.796,-0.946,-1.801,60.000,233247.000,1.000
8.379,34.862,39.408,18.435,34.423,41.829,46.554,40.488,-0.076,0.952,-0.317,9.827,-0.946,-1.892,60.000,233248.000,1.000
20.062,28.638,45.655,34.342,45.309,50.478,61.684,47.726,-0.072,0.952,-0.317,9.857,-0.885,-1.892,60.000,233249.000,1.000
26.981,32.366,54.430,43.197,51.925,57.631,68.971,54.835,-0.068,0.950,-0.320,10.010,-0.702,-2.075,60.000,233250.000,1.000
24.509,42.852,58.470,38.244,48.579,57.088,62.438,56.330,-0.064,0.946,-0.321,10.193,-0.641,-2.228,60.000,233251.000,1.000
20.051,47.144,55.935,30.471,42.790,52.779,54.569,53.689,-0.063,0.947,-0.324,10.223,-0.336,-2.228,60.000,233252.000,1.000
22.907,41.561,53.228,33.360,45.303,53.727,59.298,53.375,-0.061,0.946,-0.328,10.468,0.031,-2.228,60.000,233253.000,1.000
31.369,36.991,56.309,44.479,55.373,61.635,72.906,58.210,-0.060,0.947,-0.328,10.773,0.336,-2.045,60.000,233254.000,1.000
34.960,43.021,62.541,49.267,61.735,68.432,79.354,63.917,-0.059,0.944,-0.326,10.956,0.610,-2.106,60.000,233255.000,1.000
29.025,53.680,64.549,41.795,58.098,67.253,72.589,65.342,-0.058,0.943,-0.328,11.017,0.977,-1.953,60.000,233256.000,1.000
21.670,55.313,60.863,33.654,51.909,61.811,64.897,63.535,-0.058,0.947,-0.331,11.139,1.312,-1.923,60.000,233257.000,1.000
23.166,45.681,58.352,38.247,54.139,61.238,69.685,63.946,-0.055,0.951,-0.330,11.261,1.892,-1.862,60.000,233258.000,1.000
32.118,37.673,62.799,51.903,63.999,67.398,82.470,68.253,-0.054,0.955,-0.333,11.230,2.289,-1.953,60.000,233259.000,1.000
37.500,42.187,70.638,58.189,69.763,72.251,86.597,71.337,-0.056,0.955,-0.334,11.139,2.747,-1.984,60.000,233260.000,1.000
33.287,53.030,73.032,49.584,64.391,68.660,75.828,67.923,-0.058,0.957,-0.338,10.956,3.204,-1.892,60.000,233261.000,1.000
25.526,54.443,66.837,36.761,54.433,59.687,62.647,59.816,-0.060,0.956,-0.339,10.895,3.632,-1.831,60.000,233262.000,1.000
23.413,42.077,58.511,33.808,50.911,54.464,61.468,54.089,-0.063,0.952,-0.342,10.742,4.028,-1.709,60.000,233263.000,1.000
27.272,29.512,56.125,40.188,55.238,56.724,70.057,54.725,-0.066,0.946,-0.343,10.712,4.456,-1.526,60.000,233264.000,1.000
29.069,30.565,59.556,43.068,58.641,60.881,74.034,58.384,-0.071,0.941,-0.344,10.803,4.700,-1.587,60.000,233265.000,1.000
24.167,40.855,61.634,36.077,55.074,60.321,67.494,59.522,-0.071,0.937,-0.342,11.108,4.913,-1.343,60.000,233266.000,1.000
18.207,44.225,58.641,28.719,49.747,56.549,61.062,57.919,-0.073,0.943,-0.342,11.230,5.157,-1.282,60.000,233267.000,1.000
19.502,35.266,55.531,33.166,51.544,56.621,66.419,58.307,-0.074,0.947,-0.341,11.292,5.371,-1.312,60.000,233268.000,1.000
27.296,26.673,58.633,46.629,59.972,62.583,79.059,62.868,-0.075,0.955,-0.340,11.383,5.615,-1.343,60.000,233269.000,1.000
32.576,31.404,66.352,54.233,65.165,67.958,83.640,67.386,-0.077,0.963,-0.337,11.353,5.646,-1.404,60.000,233270.000,1.000
30.759,44.722,71.172,48.892,61.424,66.537,74.977,66.759,-0.081,0.973,-0.334,11.108,5.676,-1.617,60.000,233271.000,1.000
28.395,51.049,70.116,40.847,55.494,61.358,65.624,62.298,-0.082,0.983,-0.335,10.651,5.646,-1.709,60.000,233272.000,1.000
33.835,45.396,68.625,43.284,57.462,60.813,68.947,60.251,-0.084,0.993,-0.335,9.949,5.646,-1.831,60.000,233273.000,1.000
44.692,39.373,72.353,53.817,66.533,66.833,80.735,63.333,-0.083,0.996,-0.334,9.277,5.585,-1.923,60.000,233274.000,1.000
50.395,44.209,78.964,58.280,71.914,72.023,85.025,67.306,-0.080,0.992,-0.332,8.514,5.524,-2.045,60.000,233275.000,1.000
46.687,54.805,81.512,51.462,67.739,69.821,76.115,67.301,-0.083,0.988,-0.328,7.751,5.615,-2.045,60.000,233276.000,1.000
41.447,56.595,78.127,44.798,60.960,63.217,66.152,64.522,-0.085,0.985,-0.330,6.958,5.676,-2.197,60.000,233277.000,1.000
43.739,45.803,74.527,50.050,61.424,60.285,68.051,64.037,-0.088,0.985,-0.328,6.287,5.524,-2.441,60.000,233278.000,1.000
51.420,35.168,76.090,62.151,68.139,63.029,77.651,67.153,-0.088,0.986,-0.327,5.585,5.432,-2.686,60.000,233279.000,1.000
54.198,37.132,80.294,65.025,70.638,64.805,79.693,69.030,-0.090,0.984,-0.328,4.944,5.219,-2.930,60.000,233280.000,1.000
47.914,47.679,80.072,52.827,63.587,59.891,69.183,65.089,-0.087,0.981,-0.329,4.303,5.188,-3.052,60.000,233281.000,1.000
40.521,52.086,73.706,38.392,54.463,51.890,58.560,57.766,-0.083,0.984,-0.328,3.662,5.035,-2.960,60.000,233282.000,1.000
41.578,44.543,67.686,37.166,53.648,49.096,60.767,54.100,-0.083,0.986,-0.325,3.174,4.913,-3.021,60.000,233283.000,1.000
49.494,35.809,68.388,47.566,60.548,53.353,71.506,56.860,-0.082,0.989,-0.324,2.380,4.974,-2.899,60.000,233284.000,1.000
53.706,37.848,73.430,53.993,64.523,57.629,75.025,60.980,-0.080,0.987,-0.324,1.587,4.974,-2.625,60.000,233285.000,1.000
48.900,46.536,74.635,48.185,59.361,55.550,65.691,60.292,-0.077,0.978,-0.325,0.946,5.005,-2.472,60.000,233286.000,1.000
